Dice_coefficient,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/C,config/penalty,config/loss,config/multi_class,logdir
0.8483920751610533,1711582945,,False,1,9ed36_00055,2024-03-28_00-42-25,2452.689081430435,2452.689081430435,14908,PrF-NB-PoselHP1,127.0.0.1,2452.689081430435,1,8.0,l1,hinge,crammer_singer,9ed36_00055
0.847970701501508,1711606196,,False,1,9ed36_00077,2024-03-28_07-09-56,3556.1935777664185,3556.1935777664185,14908,PrF-NB-PoselHP1,127.0.0.1,3556.1935777664185,1,16.0,l1,squared_hinge,crammer_singer,9ed36_00077
0.8479140463446455,1711649403,,False,1,9ed36_00147,2024-03-28_19-10-03,438.79875349998474,438.79875349998474,14908,PrF-NB-PoselHP1,127.0.0.1,438.79875349998474,1,0.0009765625,l2,squared_hinge,crammer_singer,9ed36_00147
0.8479132826053101,1711628800,,False,1,9ed36_00126,2024-03-28_13-26-40,442.09523701667786,442.09523701667786,3372,PrF-NB-PoselHP1,127.0.0.1,442.09523701667786,1,0.0009765625,l2,hinge,crammer_singer,9ed36_00126
0.847912921735182,1711594719,,False,1,9ed36_00063,2024-03-28_03-58-39,427.1133961677551,427.1133961677551,14908,PrF-NB-PoselHP1,127.0.0.1,427.1133961677551,1,0.0009765625,l1,squared_hinge,crammer_singer,9ed36_00063
0.8479076087184017,1711579357,,False,1,9ed36_00042,2024-03-27_23-42-37,445.38104462623596,445.38104462623596,9184,PrF-NB-PoselHP1,127.0.0.1,445.38104462623596,1,0.0009765625,l1,hinge,crammer_singer,9ed36_00042
0.8476105013437288,1711579371,,False,1,9ed36_00043,2024-03-27_23-42-51,458.20692443847656,458.20692443847656,13956,PrF-NB-PoselHP1,127.0.0.1,458.20692443847656,1,0.001953125,l1,hinge,crammer_singer,9ed36_00043
0.8476103424389053,1711629223,,False,1,9ed36_00127,2024-03-28_13-33-43,453.1641523838043,453.1641523838043,9184,PrF-NB-PoselHP1,127.0.0.1,453.1641523838043,1,0.001953125,l2,hinge,crammer_singer,9ed36_00127
0.8476092339009547,1711649832,,False,1,9ed36_00148,2024-03-28_19-17-12,428.99245738983154,428.99245738983154,14908,PrF-NB-PoselHP1,127.0.0.1,428.99245738983154,1,0.001953125,l2,squared_hinge,crammer_singer,9ed36_00148
0.8476091271379164,1711595193,,False,1,9ed36_00064,2024-03-28_04-06-33,474.0057315826416,474.0057315826416,14908,PrF-NB-PoselHP1,127.0.0.1,474.0057315826416,1,0.001953125,l1,squared_hinge,crammer_singer,9ed36_00064
0.8475915434306406,1711584331,,False,1,9ed36_00056,2024-03-28_01-05-31,3614.7819831371307,3614.7819831371307,13956,PrF-NB-PoselHP1,127.0.0.1,3614.7819831371307,1,16.0,l1,hinge,crammer_singer,9ed36_00056
0.8474191064795933,1711657095,,False,1,9ed36_00159,2024-03-28_21-18-15,1571.0050971508026,1571.0050971508026,14908,PrF-NB-PoselHP1,127.0.0.1,1571.0050971508026,1,4.0,l2,squared_hinge,crammer_singer,9ed36_00159
0.8474013228814983,1711579374,,False,1,9ed36_00044,2024-03-27_23-42-54,460.9228165149689,460.9228165149689,14908,PrF-NB-PoselHP1,127.0.0.1,460.9228165149689,1,0.00390625,l1,hinge,crammer_singer,9ed36_00044
0.8474010602386987,1711595700,,False,1,9ed36_00065,2024-03-28_04-15-00,506.69367241859436,506.69367241859436,14908,PrF-NB-PoselHP1,127.0.0.1,506.69367241859436,1,0.00390625,l1,squared_hinge,crammer_singer,9ed36_00065
0.8473994289163563,1711650257,,False,1,9ed36_00149,2024-03-28_19-24-17,425.05721950531006,425.05721950531006,14908,PrF-NB-PoselHP1,127.0.0.1,425.05721950531006,1,0.00390625,l2,squared_hinge,crammer_singer,9ed36_00149
0.8473984866429163,1711629256,,False,1,9ed36_00128,2024-03-28_13-34-16,456.2969169616699,456.2969169616699,3372,PrF-NB-PoselHP1,127.0.0.1,456.2969169616699,1,0.00390625,l2,hinge,crammer_singer,9ed36_00128
0.847387190328978,1711655524,,False,1,9ed36_00158,2024-03-28_20-52-04,1066.9125669002533,1066.9125669002533,14908,PrF-NB-PoselHP1,127.0.0.1,1066.9125669002533,1,2.0,l2,squared_hinge,crammer_singer,9ed36_00158
0.847353133930222,1711635008,,False,1,9ed36_00139,2024-03-28_15-10-08,2461.215667486191,2461.215667486191,9184,PrF-NB-PoselHP1,127.0.0.1,2461.215667486191,1,8.0,l2,hinge,crammer_singer,9ed36_00139
0.8473226987765679,1711629699,,False,1,9ed36_00129,2024-03-28_13-41-39,475.507924079895,475.507924079895,9184,PrF-NB-PoselHP1,127.0.0.1,475.507924079895,1,0.0078125,l2,hinge,crammer_singer,9ed36_00129
0.8473214916555989,1711650696,,False,1,9ed36_00150,2024-03-28_19-31-36,438.3794798851013,438.3794798851013,14908,PrF-NB-PoselHP1,127.0.0.1,438.3794798851013,1,0.0078125,l2,squared_hinge,crammer_singer,9ed36_00150
